1373274174,4641480
1373274179,4641480
1373274184,4641480
1373274189,4641480
1373274194,4641480
1373274200,4641480
1373274205,4641480
1373274210,4641480
1373274215,4641480
1373274220,4641480
1373274225,4641480
1373274230,4641480
1373274235,4641480
1373274240,4641480
1373274245,4641480
1373274250,4641480
1373274255,4641480
1373274260,4641480
1373274265,4641480
1373274270,4641480
1373274275,4641480
1373274280,4641480
1373274285,4641480
1373274290,4641480
1373274295,4641480
1373274300,4641480
1373274305,4641480
1373274310,4641480
1373274315,4641480
1373274320,4641480
1373274325,4641480
1373274330,4641480
1373274335,4641480
1373274340,4641480
1373274345,4641480
1373274350,4641480
1373274355,4641480
1373274360,4641480
1373274365,4641480
1373274370,4641480
1373274375,4641480
1373274380,4641480
1373274385,4641480
1373274390,4641480
1373274395,4641480
1373274400,4641480
1373274405,4641480
1373274410,4641480
1373274415,4641480
1373274420,4641480
1373274425,4641480
1373274430,4641480
1373274435,4641480
1373274440,4641480
1373274445,4641480
1373274450,4641480
1373274455,4641480
1373274460,4641480
1373274465,4641480
1373274470,4641480
1373274475,4641480
1373274480,4641480
1373274485,4641480
1373274490,4641480
1373274495,4641480
1373274500,4641480
1373274505,4641480
1373274510,4641480
1373274515,4641480
1373274520,4641480
1373274525,4641480
1373274530,4641480
1373274535,4641480
1373274540,4641480
1373274545,4641480
1373274551,4641480
1373274556,4641480
1373274561,4641480
1373274566,4641480
1373274571,4641480
1373274576,4641480
1373274581,4641480
1373274586,4641480
1373274591,4641480
1373274596,4271220
1373274601,4994460
1373274606,4994460
1373274611,4994460
1373274616,4994460
1373274621,4994460
1373274626,4994460
1373274631,4994460
1373274636,4994460
1373274641,4994460
1373274646,4994460
1373274651,4994460
1373274656,4994460
1373274661,4994460
1373274666,4994460
1373274671,4994460
1373274676,4994460
1373274681,4994460
1373274686,4064580
1373274691,4064580
1373274696,4064580
1373274701,4064580
1373274706,4064580
1373274711,4064580
1373274716,4064580
1373274721,4064580
1373274726,4064580
1373274731,4064580
1373274736,4064580
1373274741,4064580
1373274746,4064580
1373274751,4064580
1373274756,4064580
1373274761,4064580
1373274766,4064580
1373274771,4064580
1373274776,4064580
1373274781,4064580
1373274786,4064580
1373274791,4064580
1373274796,4064580
1373274801,4064580
1373274806,4064580
1373274811,4753440
1373274816,4753440
1373274821,4753440
1373274826,4753440
1373274831,4753440
1373274836,4753440
1373274841,4753440
1373274846,4753440
1373274851,4753440
1373274856,4753440
1373274861,4753440
1373274867,4753440
1373274872,4753440
1373274877,4753440
1373274882,4753440
1373274887,4753440
1373274892,4753440
1373274897,4753440
1373274902,4753440
1373274907,4753440
1373274912,4753440
1373274917,4753440
1373274922,4753440
1373274927,4753440
1373274932,4753440
1373274937,4753440
1373274942,4753440
1373274947,4753440
1373274952,4753440
1373274957,4753440
1373274962,4753440
1373274967,4753440
1373274972,4753440
1373274977,4753440
1373274982,4753440
1373274987,4753440
1373274992,4753440
1373274997,4753440
1373275002,4753440
1373275007,4753440
1373275012,4753440
1373275017,4753440
1373275022,4753440
1373275027,4753440
1373275032,4753440
1373275037,4753440
1373275042,4753440
1373275047,4753440
1373275052,4753440
1373275057,4753440
1373275062,4753440
1373275067,4753440
1373275072,4753440
1373275077,4753440
1373275082,4753440
1373275087,4753440
1373275092,4753440
1373275097,4753440
1373275102,4753440
1373275107,4753440
1373275112,4753440
1373275117,4753440
1373275122,4753440
1373275127,4753440
1373275132,4753440
1373275137,4753440
1373275142,4753440
1373275147,4753440
1373275152,4753440
1373275157,4753440
1373275162,4753440
1373275167,4753440
1373275172,4753440
1373275177,4753440
1373275182,4753440
1373275187,4753440
1373275192,4753440
1373275197,4753440
1373275202,4753440
1373275208,4753440
1373275213,4753440
1373275218,4753440
1373275223,4753440
1373275228,4753440
1373275233,4753440
1373275238,4753440
1373275243,4753440
1373275248,4753440
1373275253,4753440
1373275258,4030020
1373275263,4641480
1373275268,4641480
1373275273,4641480
1373275278,4641480
1373275283,4641480
1373275288,4641480
1373275293,4641480
1373275298,4641480
1373275303,4641480
1373275308,4641480
1373275313,4641480
1373275318,4641480
1373275323,4641480
1373275328,4641480
1373275333,4641480
1373275338,4641480
1373275343,4641480
1373275348,4641480
1373275353,4641480
1373275358,4641480
1373275363,4641480
1373275368,4641480
1373275373,4641480
1373275378,4641480
1373275383,4641480
1373275388,4641480
1373275393,4641480
1373275398,4641480
1373275403,4641480
1373275408,4641480
1373275413,4641480
1373275418,4641480
1373275423,4641480
1373275428,4641480
1373275433,4641480
1373275438,4641480
1373275443,4641480
1373275448,4641480
1373275453,4641480
1373275458,4641480
1373275463,4641480
1373275468,4641480
1373275473,4641480
1373275478,4641480
1373275483,4641480
1373275488,4641480
1373275493,4641480
1373275498,4641480
1373275503,4641480
1373275508,4641480
1373275513,4641480
1373275518,4641480
1373275523,4641480
1373275528,4641480
1373275533,4641480
1373275538,4641480
1373275543,4641480
1373275548,4641480
1373275554,4641480
1373275559,4641480
1373275564,4641480
1373275569,4641480
1373275574,4641480
1373275579,4641480
1373275584,4641480
1373275589,4641480
1373275594,4641480
1373275599,4641480
1373275604,4641480
1373275609,4641480
1373275614,4641480
1373275619,4641480
1373275624,4641480
1373275629,4641480
1373275634,4641480
1373275639,4641480
1373275644,4641480
1373275649,4641480
1373275654,4641480
1373275659,4641480
1373275664,4641480
1373275669,4641480
1373275674,4641480
1373275679,4641480
1373275684,4641480
1373275689,4641480
1373275694,4641480
1373275699,4641480
1373275704,4641480
1373275709,4641480
1373275714,4641480
1373275719,4641480
1373275724,4641480
1373275729,4641480
1373275734,4641480
1373275739,4641480
1373275744,4641480
1373275749,4641480
1373275754,4641480
1373275759,4641480
1373275764,4641480
1373275769,4641480
1373275774,4641480
1373275779,4641480
1373275784,4641480
1373275789,4641480
1373275794,4641480
1373275799,4641480
1373275804,4641480
1373275809,4641480
1373275814,4641480
1373275819,4641480
1373275824,4641480
1373275829,4641480
1373275834,4641480
1373275839,4641480
1373275844,4641480
1373275849,4641480
1373275854,4641480
1373275859,4641480
1373275864,4641480
1373275869,4641480
1373275874,4641480
1373275880,4641480
1373275885,4641480
1373275890,4641480
1373275895,4641480
1373275900,4641480
1373275905,4641480
1373275910,4641480
1373275915,4641480
1373275920,4641480
1373275925,4641480
1373275930,4641480
1373275935,4641480
1373275940,4641480
1373275945,4641480
1373275950,4641480
1373275955,4641480
1373275960,4641480
1373275965,4641480
1373275970,4641480
1373275975,4641480
1373275980,4641480
1373275985,4641480
1373275990,4641480
1373275995,4641480
1373276000,4641480
1373276005,4641480
1373276010,4641480
1373276015,4641480
1373276020,4641480
1373276025,4641480
1373276030,4641480
1373276035,4641480
1373276040,4641480
1373276045,4641480
1373276050,4641480
1373276055,4641480
1373276060,4641480
1373276065,4641480
1373276070,4641480
1373276075,4641480
1373276080,4641480
1373276085,4641480
1373276090,4641480
1373276095,4641480
1373276100,4641480
1373276105,4641480
1373276110,4641480
1373276115,4641480
1373276120,4641480
1373276125,4641480
1373276130,4641480
1373276135,4641480
1373276140,4641480
1373276145,4641480
1373276150,4641480
1373276155,4641480
1373276160,4641480
1373276165,4641480
1373276170,4641480
1373276175,4641480
1373276180,4641480
1373276185,4641480
1373276190,4641480
1373276195,4641480
1373276200,4641480
1373276205,4641480
1373276210,4641480
1373276215,4641480
1373276221,4641480
1373276226,4641480
1373276231,4641480
1373276236,4641480
1373276241,4641480
1373276246,4641480
1373276251,4641480
1373276256,4641480
1373276261,4641480
1373276266,4641480
1373276271,4641480
1373276276,4641480
1373276281,4641480
1373276286,4641480
1373276291,4641480
1373276296,4641480
1373276301,4641480
1373276306,4641480
1373276311,4641480
1373276316,4641480
1373276321,5347620
1373276326,5347620
1373276331,5347620
1373276336,5347620
1373276341,5347620
1373276346,5347620
1373276351,5347620
1373276356,5347620
1373276361,5347620
1373276366,5347620
1373276371,5347620
1373276376,5347620
1373276381,5347620
1373276386,5347620
1373276391,5347620
1373276396,5347620
1373276401,5347620
1373276406,5347620
1373276411,5347620
1373276416,5347620
1373276421,5347620
1373276426,5347620
1373276431,5347620
1373276436,5347620
1373276441,5347620
1373276446,5347620
1373276451,5347620
1373276456,5347620
1373276461,5347620
1373276466,5347620
1373276471,5347620
1373276476,5347620
1373276481,5347620
1373276486,4417560
1373276491,4417560
1373276496,4417560
1373276501,4417560
1373276506,4417560
1373276511,4417560
1373276516,4417560
1373276521,4417560
1373276526,4417560
1373276531,4417560
1373276536,4417560
1373276541,4417560
1373276547,4417560
1373276552,4417560
1373276557,5123700
1373276562,5123700
1373276567,5364900
1373276572,5364900
1373276577,5364900
1373276582,5364900
1373276587,5364900
1373276592,5364900
1373276597,5364900
1373276602,5364900
1373276607,5364900
1373276612,5364900
1373276617,5364900
1373276622,5364900
1373276627,5364900
1373276632,5364900
1373276637,5364900
1373276642,5364900
1373276647,5364900
1373276652,5364900
1373276657,5364900
1373276662,5364900
1373276667,5364900
1373276672,5364900
1373276677,5364900
1373276682,5364900
1373276687,5364900
1373276692,5364900
1373276697,5364900
1373276702,5364900
1373276707,5364900
1373276712,5364900
1373276717,5364900
1373276722,5364900
1373276727,5364900
1373276732,5364900
1373276737,5364900
1373276742,5364900
1373276747,5364900
1373276752,5364900
1373276757,5364900
1373276762,5364900
1373276767,5364900
1373276772,5364900
1373276777,5364900
1373276782,5364900
1373276787,5364900
1373276792,5364900
1373276797,5364900
1373276802,5364900
1373276807,5364900
1373276812,5364900
1373276817,5364900
1373276822,5364900
1373276827,5364900
1373276832,5364900
1373276837,5364900
1373276842,5364900
1373276847,5364900
1373276852,5364900
1373276857,5364900
1373276862,5364900
1373276867,5364900
1373276872,5364900
1373276878,5364900
1373276883,5364900
1373276888,5364900
1373276893,5364900
1373276898,5364900
1373276903,5364900
1373276908,5364900
1373276913,5364900
1373276918,5364900
1373276923,5364900
1373276928,5364900
1373276933,5364900
1373276938,5364900
1373276943,5364900
1373276948,5364900
1373276953,5364900
1373276958,5364900
1373276963,5364900
1373276968,5364900
1373276973,5364900
1373276978,5364900
1373276983,5364900
1373276988,5364900
1373276993,5364900
1373276998,5364900
1373277003,5364900
1373277008,5364900
1373277013,5364900
1373277018,5364900
1373277023,5364900
1373277028,5364900
1373277033,5364900
1373277038,5364900
1373277043,5364900
1373277048,5364900
1373277053,5364900
1373277058,5364900
1373277063,5364900
1373277068,5364900
1373277073,5364900
1373277078,5364900
1373277083,5364900
1373277088,5364900
1373277093,5364900
1373277098,5364900
1373277103,4434840
1373277108,3168900
1373277113,5364900
1373277118,5364900
1373277123,5364900
1373277128,5364900
1373277133,5364900
1373277138,5364900
1373277143,5364900
1373277148,5364900
1373277153,5364900
1373277158,5364900
1373277163,5364900
1373277168,5364900
1373277173,5364900
1373277178,5364900
1373277183,5364900
1373277188,3840660
1373277193,3840660
1373277198,4417560
1373277204,4417560
1373277209,4529700
1373277214,5235660
1373277219,5235660
1373277224,5235660
1373277229,5235660
1373277234,5235660
1373277239,5235660
1373277244,5235660
1373277249,5235660
1373277254,5235660
1373277259,5235660
1373277264,5235660
1373277269,5235660
1373277274,5235660
1373277279,5235660
1373277284,5235660
1373277289,5235660
1373277294,5235660
1373277299,5235660
1373277304,5235660
1373277309,5235660
1373277314,5235660
1373277319,5235660
1373277324,5235660
1373277329,5235660
1373277334,5235660
1373277339,5235660
1373277344,5235660
1373277349,5235660
1373277354,5235660
1373277359,5235660
1373277364,5235660
1373277369,5235660
1373277374,5235660
1373277379,5235660
1373277384,5235660
1373277389,5235660
1373277394,5235660
1373277399,5235660
1373277404,5235660
1373277409,5235660
1373277414,5235660
1373277419,5235660
1373277424,5235660
1373277429,5235660
1373277434,5235660
1373277439,5235660
1373277444,5235660
1373277449,5235660
1373277454,5235660
1373277459,5235660
1373277464,5235660
1373277469,5235660
1373277474,5235660
1373277479,5235660
1373277484,5235660
1373277489,5235660
1373277494,5235660
1373277499,5235660
1373277504,5235660
1373277509,5235660
1373277514,5235660
1373277519,5235660
1373277524,5235660
1373277529,5235660
1373277534,5235660
1373277539,5235660
1373277544,5235660
1373277550,5235660
1373277555,5235660
1373277560,5235660
1373277565,5235660
1373277570,5235660
1373277575,5235660
1373277580,5235660
1373277585,5235660
1373277590,5235660
1373277595,5235660
1373277600,5235660
1373277605,5235660
1373277610,5235660
1373277615,5235660
1373277620,5235660
1373277625,5235660
1373277630,5235660
1373277635,5235660
1373277640,5235660
1373277645,5235660
1373277650,5235660
1373277655,5235660
1373277660,5235660
1373277665,5235660
1373277670,5235660
1373277675,5235660
1373277680,5235660
1373277685,5235660
1373277690,5235660
1373277695,5235660
1373277700,5235660
1373277705,5235660
1373277710,5235660
1373277715,5235660
1373277720,5235660
1373277725,5235660
1373277730,5235660
1373277735,5235660
1373277740,5235660
1373277745,5235660
1373277750,5235660
1373277755,5235660
1373277760,5235660
1373277765,5235660
1373277770,5235660
1373277775,5235660
1373277780,5235660
1373277785,5235660
1373277790,5235660
1373277795,5235660
1373277800,5235660
1373277805,5235660
1373277810,5235660
1373277815,5235660
1373277820,5235660
1373277825,5235660
1373277830,5235660
1373277835,5235660
1373277840,5235660
1373277845,5235660
1373277850,5235660
1373277855,5235660
1373277860,5235660
1373277865,5235660
1373277870,5235660
1373277875,5235660
1373277881,5235660
1373277886,5235660
1373277891,5235660
1373277896,5235660
1373277901,5235660
1373277906,5235660
1373277911,5235660
1373277916,5235660
1373277921,5235660
1373277926,5235660
1373277931,5235660
1373277936,5235660
1373277941,5235660
1373277946,5235660
1373277951,5235660
1373277956,5235660
1373277961,5235660
1373277966,5235660
1373277971,5235660
1373277976,5235660
1373277981,5235660
1373277986,5235660
1373277991,5235660
1373277996,5235660
1373278001,5235660
1373278006,5235660
1373278011,5235660
1373278016,5235660
1373278021,5235660
1373278026,5235660
1373278031,5235660
1373278036,5235660
1373278041,5235660
1373278046,5235660
1373278051,5235660
1373278056,5235660
1373278061,5235660
1373278066,5235660
1373278071,5235660
1373278076,5235660
1373278081,5235660
1373278086,5235660
1373278091,5235660
1373278096,5235660
1373278101,5235660
1373278106,5235660
1373278111,5235660
1373278116,5235660
1373278121,5235660
1373278126,5235660
1373278131,5235660
1373278136,5235660
1373278141,5235660
1373278146,5235660
1373278151,5235660
1373278156,5235660
1373278161,5235660
1373278166,5235660
1373278171,5235660
1373278176,5235660
1373278181,5235660
1373278186,5235660
1373278191,5235660
1373278196,5235660
1373278202,5235660
1373278207,5235660
1373278212,5235660
1373278217,5235660
1373278222,5235660
1373278227,5235660
1373278232,5235660
1373278237,5235660
1373278242,5235660
1373278247,5235660
1373278252,5235660
1373278257,5235660
1373278262,5235660
1373278267,5235660
1373278272,5235660
1373278277,5235660
1373278282,5235660
1373278287,5235660
1373278292,5235660
1373278297,5235660
1373278302,5235660
1373278307,5235660
1373278312,5235660
1373278317,5235660
1373278322,5235660
1373278327,5235660
1373278332,5235660
1373278337,5235660
1373278342,5235660
1373278347,5235660
1373278352,5235660
1373278357,5235660
1373278362,5235660
1373278367,5235660
1373278372,5235660
1373278377,5235660
1373278382,5235660
1373278387,5235660
1373278392,5235660
1373278397,5235660
1373278402,5235660
1373278407,5235660
1373278412,5235660
1373278417,5235660
1373278422,5235660
1373278427,5235660
1373278432,5235660
1373278437,5235660
1373278442,5235660
1373278447,5235660
1373278452,5235660
1373278457,5235660
1373278462,5235660
1373278467,5235660
1373278472,5235660
1373278477,5235660
1373278482,5235660
1373278487,5235660
1373278492,5235660
1373278497,5235660
1373278502,5235660
1373278507,5235660
1373278512,5235660
1373278517,5235660
1373278522,5235660
1373278527,5235660
1373278533,5235660
1373278538,5235660
1373278543,5235660
1373278548,5235660
1373278553,5235660
1373278558,5235660
1373278563,5235660
1373278568,5235660
1373278573,5235660
1373278578,5235660
1373278583,6182820
1373278588,6182820
1373278593,6182820
1373278598,4098780
1373278603,5623200
1373278608,5623200
1373278613,5623200
1373278618,5623200
1373278623,5623200
1373278628,5623200
1373278633,5252760
1373278638,5252760
1373278643,5252760
1373278648,5252760
1373278653,5252760
1373278658,5252760
1373278663,5252760
1373278668,5252760
1373278673,5252760
1373278678,5252760
1373278683,5252760
1373278688,5252760
1373278693,5252760
1373278698,5252760
1373278703,5252760
1373278708,5252760
1373278713,5252760
1373278718,5252760
1373278723,5252760
1373278728,5252760
1373278733,5252760
1373278738,5252760
1373278743,5252760
1373278748,5252760
1373278753,5252760
1373278758,5252760
1373278763,5252760
1373278768,5252760
1373278773,5252760
1373278778,5252760
1373278783,5252760
1373278788,5252760
1373278793,5252760
1373278798,5252760
1373278803,5252760
1373278808,5252760
1373278813,5252760
1373278818,5252760
1373278823,5252760
1373278828,5252760
1373278833,5252760
1373278838,5252760
1373278843,5252760
1373278848,5252760
1373278853,5252760
1373278858,5252760
1373278863,5252760
1373278868,5252760
1373278874,5252760
1373278879,5252760
1373278884,5252760
1373278889,5252760
1373278894,5252760
1373278899,5252760
1373278904,5252760
1373278909,5252760
1373278914,5252760
1373278919,5252760
1373278924,5252760
1373278929,5252760
1373278934,5252760
1373278939,5252760
1373278944,5252760
1373278949,5252760
1373278954,5252760
1373278959,5252760
1373278964,5252760
1373278969,5252760
1373278974,5252760
1373278979,5252760
1373278984,5252760
1373278989,6071040
1373278994,6071040
1373278999,6071040
1373279004,6071040
1373279009,6071040
1373279014,6071040
1373279019,6071040
1373279024,6071040
1373279029,6071040
1373279034,6071040
1373279039,6071040
1373279044,6071040
1373279049,6071040
1373279054,6071040
1373279059,6071040
1373279064,6071040
1373279069,6071040
1373279074,6071040
1373279079,6071040
1373279084,6071040
1373279089,6071040
1373279094,6071040
1373279099,6071040
1373279104,6071040
1373279109,6071040
1373279114,6071040
1373279119,6071040
1373279124,6071040
1373279129,6071040
1373279134,6071040
1373279139,6071040
1373279144,6071040
1373279149,6071040
1373279154,6071040
1373279159,6071040
1373279164,6071040
1373279169,6071040
1373279174,6071040
1373279179,6071040
1373279184,6071040
1373279189,6071040
1373279195,6071040
1373279200,6071040
1373279205,6071040
1373279210,6071040
1373279215,6071040
1373279220,6071040
1373279225,6071040
1373279230,6071040
1373279235,6071040
1373279240,6071040
1373279245,6071040
1373279250,6071040
1373279255,6071040
1373279260,6071040
1373279265,6071040
1373279270,6071040
1373279275,6071040
1373279280,6071040
1373279285,6071040
1373279290,6071040
1373279295,6071040
1373279300,6071040
1373279305,6071040
1373279310,6071040
1373279315,6071040
1373279320,6071040
1373279325,6071040
1373279330,6071040
1373279335,6071040
1373279340,6071040
1373279345,6071040
1373279350,6071040
1373279355,6071040
1373279360,6071040
1373279365,6071040
1373279370,6071040
1373279375,6071040
1373279380,6071040
1373279385,6071040
1373279390,6071040
1373279395,6071040
1373279400,6071040
1373279405,6071040
1373279410,6071040
1373279415,6071040
1373279420,6071040
1373279425,6071040
1373279430,6071040
1373279435,6071040
1373279440,6071040
1373279445,6071040
1373279450,6071040
1373279455,6071040
1373279460,6071040
1373279465,6071040
1373279470,6071040
1373279475,6071040
1373279480,6071040
1373279485,6071040
1373279490,6071040
1373279495,6071040
1373279500,6071040
1373279505,6071040
1373279510,6071040
1373279515,6071040
1373279520,6071040
1373279525,6071040
1373279530,6071040
1373279535,6071040
1373279540,6071040
1373279546,6071040
1373279551,6071040
1373279556,6071040
1373279561,6071040
1373279566,6071040
1373279571,6071040
1373279576,6071040
1373279581,6071040
1373279586,6071040
1373279591,6071040
1373279596,6071040
1373279601,6071040
1373279606,6071040
1373279611,6071040
1373279616,6071040
1373279621,6071040
1373279626,6071040
1373279631,6071040
1373279636,6071040
1373279641,6071040
1373279646,6071040
1373279651,6071040
1373279656,6071040
1373279661,6071040
1373279666,6071040
1373279671,6071040
1373279676,6071040
1373279681,6071040
1373279686,6071040
1373279691,6071040
1373279696,6071040
1373279701,6071040
1373279706,6071040
1373279711,6071040
1373279716,6071040
1373279721,6071040
1373279726,6071040
1373279731,6071040
1373279736,6071040
1373279741,6071040
1373279746,6071040
1373279751,6071040
1373279756,6071040
1373279761,6071040
1373279766,6071040
1373279771,6071040
1373279776,6071040
1373279781,6071040
1373279786,6071040
1373279791,6071040
1373279796,6071040
1373279801,6071040
1373279806,6071040
1373279811,6071040
1373279816,6071040
1373279821,6071040
1373279826,6071040
1373279831,6071040
1373279836,6071040
1373279841,6071040
1373279846,6071040
1373279851,6071040
1373279856,6071040
1373279861,6071040
1373279866,6071040
1373279871,6071040
1373279876,6071040
1373279881,6071040
1373279886,6071040
1373279892,6071040
1373279897,6071040
1373279902,6071040
1373279907,6071040
1373279912,6071040
1373279917,6071040
1373279922,6071040
1373279927,6071040
1373279932,6071040
1373279937,6071040
1373279942,6071040
1373279947,6071040
1373279952,6071040
1373279957,6071040
1373279962,6071040
1373279967,6071040
1373279972,6071040
1373279977,6071040
1373279982,6071040
1373279987,6071040
1373279992,6071040
1373279997,6071040
1373280002,6071040
1373280007,6071040
1373280012,6071040
1373280017,6071040
1373280022,6071040
1373280027,6071040
1373280032,7035480
1373280037,7035480
1373280042,7035480
1373280047,7035480
1373280052,7035480
1373280057,7035480
1373280062,7035480
1373280067,7035480
1373280072,7035480
1373280077,7035480
1373280082,7035480
1373280087,7035480
1373280092,7035480
1373280097,7035480
1373280102,7035480
1373280107,7035480
1373280112,7035480
1373280117,7035480
1373280122,7035480
1373280127,7035480
1373280132,7035480
1373280137,7035480
1373280142,7035480
1373280147,7035480
1373280152,7035480
1373280157,7035480
1373280162,7035480
1373280167,7035480
1373280172,7035480
1373280177,7035480
1373280182,7035480
1373280187,7035480
1373280192,7035480
1373280197,7035480
1373280202,7035480
1373280207,7035480
1373280212,7035480
1373280217,7035480
1373280222,7035480
1373280227,7035480
1373280232,7035480
1373280237,7035480
1373280242,7035480
1373280247,7035480
1373280253,7035480
1373280258,7035480
1373280263,7035480
1373280268,7035480
1373280273,7035480
1373280278,7035480
1373280283,7035480
1373280288,7035480
1373280293,7035480
1373280298,7035480
1373280303,7035480
1373280308,7035480
1373280313,7035480
1373280318,7035480
1373280323,7035480
1373280328,7035480
1373280333,7035480
1373280338,7035480
1373280343,7035480
1373280348,7035480
1373280353,7035480
1373280358,7035480
1373280363,7035480
1373280368,7035480
1373280373,7035480
1373280378,7035480
1373280383,7035480
1373280388,7035480
1373280393,7035480
1373280398,7035480
1373280403,7035480
1373280408,7035480
1373280413,7035480
1373280418,7035480
1373280423,7035480
1373280428,7035480
1373280433,7035480
1373280438,7035480
1373280443,7035480
1373280448,7035480
1373280453,7035480
1373280458,7035480
1373280463,7035480
1373280468,7035480
1373280473,7035480
1373280478,7035480
1373280483,7035480
1373280488,7035480
1373280493,7035480
1373280498,7035480
1373280503,7035480
1373280508,7035480
1373280513,7035480
1373280518,7035480
1373280523,7035480
1373280528,7035480
1373280533,7035480
1373280538,7035480
1373280543,7035480
1373280548,7035480
1373280553,7035480
1373280558,7035480
1373280563,7035480
1373280568,7035480
1373280573,7035480
1373280578,7035480
1373280583,7035480
1373280588,7035480
1373280593,7035480
1373280598,7035480
1373280603,7035480
1373280608,7035480
1373280613,7035480
1373280618,7035480
1373280623,7035480
1373280628,7035480
1373280633,7035480
1373280639,7035480
1373280644,7035480
1373280649,7035480
1373280654,7035480
1373280659,7035480
1373280664,7035480
1373280669,7035480
1373280674,7035480
1373280679,7035480
1373280684,7035480
1373280689,7035480
1373280694,7035480
1373280699,7035480
1373280704,7035480
1373280709,7035480
1373280714,7035480
1373280719,7035480
1373280724,7035480
1373280729,7035480
1373280734,7035480
1373280739,7035480
1373280744,7035480
1373280749,8112060
1373280754,8112060
1373280759,8112060
1373280764,8112060
1373280769,8112060
1373280774,8112060
1373280779,8112060
1373280784,8112060
1373280789,8112060
1373280794,8112060
1373280799,8112060
1373280804,8112060
1373280809,8112060
1373280814,8112060
1373280819,8112060
1373280824,8112060
1373280829,8112060
1373280834,8112060
1373280839,8112060
1373280844,8112060
1373280849,8112060
1373280854,8112060
1373280859,8112060
1373280864,8112060
1373280869,8112060
1373280874,8112060
1373280879,8112060
1373280884,8112060
1373280889,8112060
1373280894,8112060
1373280899,8112060
1373280905,8112060
1373280910,8112060
1373280915,8112060
1373280920,8112060
1373280925,8112060
1373280930,8112060
1373280935,8112060
1373280940,8112060
1373280945,8112060
1373280950,8112060
1373280955,8112060
1373280960,8112060
1373280965,8112060
1373280970,8112060
1373280975,8112060
1373280980,8112060
1373280985,8112060
1373280990,8112060
1373280995,8112060
1373281000,8112060
1373281005,8112060
1373281010,8112060
1373281015,8112060
1373281020,8112060
1373281025,8112060
1373281030,8112060
1373281035,8112060
1373281040,8112060
1373281045,8112060
1373281050,8112060
1373281055,8112060
1373281060,8112060
1373281065,8112060
1373281070,8112060
1373281075,8112060
1373281080,8112060
1373281085,8112060
1373281090,8112060
1373281095,8112060
1373281100,8112060
1373281105,8112060
1373281110,8112060
1373281115,8112060
1373281120,8112060
1373281125,8112060
1373281130,8112060
1373281135,8112060
1373281140,8112060
